county,rep_unit,total,rep,dem,year,office
LAFAYETTE,VILLAGE OF BLANCHARDVILLE WARD 1,304,93,203,2018,governor
LAFAYETTE,VILLAGE OF GRATIOT WARD 1,85,42,42,2018,governor
LAFAYETTE,VILLAGE OF HAZEL GREEN WARD 3,7,3,4,2018,governor
LAFAYETTE,VILLAGE OF SOUTH WAYNE WARD 1,126,80,46,2018,governor
LAFAYETTE,CITY OF CUBA CITY WARD 5,101,46,54,2018,governor
LAFAYETTE,CITY OF DARLINGTON WARDS 1-6,820,318,482,2018,governor
LAFAYETTE,CITY OF SHULLSBURG WARDS 1-3,444,174,264,2018,governor
LANGLADE,TOWN OF ACKLEY WARD 1,266,172,69,2018,governor
LANGLADE,TOWN OF AINSWORTH WARD 1,263,172,77,2018,governor
LANGLADE,TOWN OF ANTIGO WARDS 1-2,734,475,196,2018,governor
LANGLADE,TOWN OF ELCHO WARDS 1-2,716,470,221,2018,governor
LANGLADE,TOWN OF EVERGREEN WARD 1,272,192,56,2018,governor
LANGLADE,TOWN OF LANGLADE WARDS 1-2,240,154,76,2018,governor
LANGLADE,TOWN OF NEVA WARD 1,432,272,126,2018,governor
LANGLADE,TOWN OF NORWOOD WARD 1,479,316,113,2018,governor
LANGLADE,TOWN OF PARRISH WARD 1,53,38,13,2018,governor
LANGLADE,TOWN OF PECK WARD 1,175,121,45,2018,governor
LANGLADE,TOWN OF POLAR WARDS 1-2,573,381,142,2018,governor
LANGLADE,TOWN OF PRICE WARDS 1-2,124,79,41,2018,governor
LANGLADE,TOWN OF ROLLING WARDS 1-2,716,474,182,2018,governor
LANGLADE,TOWN OF SUMMIT WARD 1,81,54,23,2018,governor
LANGLADE,TOWN OF UPHAM WARD 1,442,283,144,2018,governor
LANGLADE,TOWN OF VILAS WARD 1,105,77,21,2018,governor
LANGLADE,TOWN OF WOLF RIVER WARDS 1-2,419,281,125,2018,governor
LANGLADE,VILLAGE OF WHITE LAKE WARD 1,142,66,61,2018,governor
LANGLADE,CITY OF ANTIGO WARD 1,335,165,131,2018,governor
LANGLADE,CITY OF ANTIGO WARD 2,364,200,132,2018,governor
LANGLADE,CITY OF ANTIGO WARD 3,304,173,97,2018,governor
LANGLADE,CITY OF ANTIGO WARD 4,309,152,132,2018,governor
LANGLADE,CITY OF ANTIGO WARD 5,255,121,107,2018,governor
LANGLADE,CITY OF ANTIGO WARD 6,302,180,92,2018,governor
LANGLADE,CITY OF ANTIGO WARD 7,476,252,177,2018,governor
LANGLADE,CITY OF ANTIGO WARD 8,285,154,103,2018,governor
LANGLADE,CITY OF ANTIGO WARD 9,403,238,123,2018,governor
LINCOLN,TOWN OF BIRCH WARD 1,222,130,83,2018,governor
LINCOLN,TOWN OF BRADLEY WARDS 1-5,1274,732,517,2018,governor
LINCOLN,TOWN OF CORNING WARDS 1-2,414,287,118,2018,governor
LINCOLN,TOWN OF HARDING WARD 1,232,160,71,2018,governor
LINCOLN,TOWN OF HARRISON WARDS 1-3,513,314,190,2018,governor
LINCOLN,TOWN OF KING WARDS 1-2,570,311,251,2018,governor
LINCOLN,TOWN OF MERRILL WARDS 1-7,1482,911,536,2018,governor
LINCOLN,TOWN OF PINE RIVER WARDS 1-3,1015,635,353,2018,governor
LINCOLN,TOWN OF ROCK FALLS WARDS 1-2,363,228,132,2018,governor
LINCOLN,TOWN OF RUSSELL WARD 1,290,173,105,2018,governor
LINCOLN,TOWN OF SCHLEY WARDS 1-2,423,301,116,2018,governor
LINCOLN,TOWN OF SCOTT WARDS 1-2,743,491,235,2018,governor
LINCOLN,TOWN OF SKANAWAN WARD 1,245,145,95,2018,governor
LINCOLN,TOWN OF SOMO WARD 1,71,38,29,2018,governor
LINCOLN,TOWN OF TOMAHAWK WARD 1,253,152,99,2018,governor
LINCOLN,TOWN OF WILSON WARD 1,180,125,52,2018,governor
LINCOLN,CITY OF MERRILL WARDS 1-2,506,263,225,2018,governor
LINCOLN,CITY OF MERRILL WARDS 3-4,498,272,214,2018,governor
LINCOLN,CITY OF MERRILL WARDS 5-7,397,205,174,2018,governor
LINCOLN,CITY OF MERRILL WARDS 8-9,429,252,164,2018,governor
LINCOLN,CITY OF MERRILL WARDS 10-12,463,220,230,2018,governor
LINCOLN,CITY OF MERRILL WARDS 13-14,534,299,221,2018,governor
LINCOLN,CITY OF MERRILL WARDS 15-17,524,257,258,2018,governor
LINCOLN,CITY OF MERRILL WARDS 18-19,433,220,202,2018,governor
LINCOLN,CITY OF TOMAHAWK WARDS 1-2,432,189,233,2018,governor
LINCOLN,CITY OF TOMAHAWK WARDS 3-4,530,291,229,2018,governor
LINCOLN,CITY OF TOMAHAWK WARDS 5-6,474,264,203,2018,governor
MANITOWOC,TOWN OF CATO WARDS 1-2,820,561,244,2018,governor
MANITOWOC,TOWN OF CENTERVILLE WARD 1,344,223,115,2018,governor
MANITOWOC,TOWN OF COOPERSTOWN WARDS 1-2,662,448,202,2018,governor
MANITOWOC,TOWN OF EATON WARD 1,429,304,121,2018,governor
MANITOWOC,TOWN OF FRANKLIN WARDS 1-3,628,459,161,2018,governor
MANITOWOC,TOWN OF GIBSON WARDS 1-2,664,443,213,2018,governor
MANITOWOC,TOWN OF KOSSUTH WARDS 1-3,1037,649,366,2018,governor
MANITOWOC,TOWN OF LIBERTY WARDS 1-2,680,497,173,2018,governor
MANITOWOC,TOWN OF MANITOWOC WARDS 1-2,552,350,191,2018,governor
MANITOWOC,TOWN OF MANITOWOC RAPIDS WARDS 1-5,1302,867,421,2018,governor
MANITOWOC,TOWN OF MAPLE GROVE WARD 1,406,322,81,2018,governor
MANITOWOC,"TOWN OF MEEME WARDS 1,4",456,311,136,2018,governor
MANITOWOC,TOWN OF MEEME WARDS 2-3,325,225,93,2018,governor
MANITOWOC,TOWN OF MISHICOT WARDS 1-2,604,406,185,2018,governor
MANITOWOC,TOWN OF NEWTON WARDS 1-3,1192,847,334,2018,governor
MANITOWOC,TOWN OF ROCKLAND WARDS 1-2,448,329,119,2018,governor
MANITOWOC,TOWN OF SCHLESWIG WARDS 1-2,1104,746,346,2018,governor
MANITOWOC,TOWN OF TWO CREEKS WARD 1,216,143,68,2018,governor
MANITOWOC,TOWN OF TWO RIVERS WARDS 1-2,884,550,323,2018,governor
MANITOWOC,VILLAGE OF CLEVELAND WARDS 1-2,693,394,275,2018,governor
MANITOWOC,VILLAGE OF FRANCIS CREEK WARD 1,306,184,116,2018,governor
MANITOWOC,VILLAGE OF KELLNERSVILLE WARD 1,135,81,53,2018,governor
MANITOWOC,VILLAGE OF MARIBEL WARD 1,138,93,43,2018,governor
MANITOWOC,VILLAGE OF MISHICOT WARDS 1-4,627,389,232,2018,governor
MANITOWOC,VILLAGE OF REEDSVILLE WARDS 1-3,476,332,138,2018,governor
MANITOWOC,VILLAGE OF ST. NAZIANZ WARD 1,286,208,76,2018,governor
MANITOWOC,VILLAGE OF VALDERS WARD 1,413,271,133,2018,governor
MANITOWOC,VILLAGE OF WHITELAW WARD 1,332,217,109,2018,governor
MANITOWOC,"CITY OF KIEL WARDS 1-6,8-9",1729,1099,600,2018,governor
MANITOWOC,CITY OF MANITOWOC WARDS 1-2,1173,582,568,2018,governor
MANITOWOC,"CITY OF MANITOWOC WARDS 3-4,22",1261,690,549,2018,governor
MANITOWOC,CITY OF MANITOWOC WARDS 5-6,1218,544,640,2018,governor
MANITOWOC,CITY OF MANITOWOC WARDS 7-8,746,347,366,2018,governor
MANITOWOC,"CITY OF MANITOWOC WARDS 9-10,29",1230,631,564,2018,governor
MANITOWOC,CITY OF MANITOWOC WARDS 11-12,1536,850,665,2018,governor
MANITOWOC,CITY OF MANITOWOC WARDS 13-14,1058,566,453,2018,governor
MANITOWOC,CITY OF MANITOWOC WARDS 15-16,1733,1000,695,2018,governor
MANITOWOC,"CITY OF MANITOWOC WARDS 17-18,21,23-26,28",1234,662,549,2018,governor
MANITOWOC,"CITY OF MANITOWOC WARDS 19-20,27",1918,1172,718,2018,governor
MANITOWOC,CITY OF TWO RIVERS WARDS 1-2,1004,522,463,2018,governor
MANITOWOC,CITY OF TWO RIVERS WARDS 3-4,1509,806,674,2018,governor
MANITOWOC,CITY OF TWO RIVERS WARDS 5-6,1065,550,481,2018,governor
MANITOWOC,CITY OF TWO RIVERS WARDS 7-8,983,490,461,2018,governor
MARATHON,TOWN OF BERGEN WARD 1,418,251,159,2018,governor
MARATHON,TOWN OF BERLIN WARDS 1-2,512,381,126,2018,governor
MARATHON,TOWN OF BERN WARD 1,192,135,56,2018,governor
MARATHON,TOWN OF BEVENT WARDS 1-2,549,312,226,2018,governor
MARATHON,TOWN OF BRIGHTON WARD 1,206,167,36,2018,governor
MARATHON,TOWN OF CASSEL WARD 1,474,325,138,2018,governor
MARATHON,TOWN OF CLEVELAND WARDS 1-2,682,472,199,2018,governor
MARATHON,TOWN OF DAY WARDS 1-2,519,372,142,2018,governor
MARATHON,TOWN OF EASTON WARDS 1-2,638,460,167,2018,governor
MARATHON,TOWN OF EAU PLEINE WARD 1,349,246,98,2018,governor
MARATHON,TOWN OF ELDERON WARD 1,311,208,97,2018,governor
MARATHON,TOWN OF EMMET WARDS 1-2,469,301,161,2018,governor
MARATHON,TOWN OF FRANKFORT WARD 1,245,166,75,2018,governor
MARATHON,TOWN OF FRANZEN WARD 1,255,176,74,2018,governor
MARATHON,TOWN OF GREEN VALLEY WARD 1,312,214,96,2018,governor
MARATHON,TOWN OF GUENTHER WARD 1,197,137,58,2018,governor
MARATHON,TOWN OF HALSEY WARD 1,232,172,54,2018,governor
MARATHON,TOWN OF HAMBURG WARD 1,398,278,113,2018,governor
MARATHON,TOWN OF HARRISON WARD 1,157,110,36,2018,governor
MARATHON,TOWN OF HEWITT WARD 1,312,216,92,2018,governor
MARATHON,TOWN OF HOLTON WARD 1,329,245,82,2018,governor
MARATHON,TOWN OF HULL WARD 1,269,206,59,2018,governor
MARATHON,TOWN OF JOHNSON WARD 1,310,218,86,2018,governor
MARATHON,TOWN OF KNOWLTON WARDS 1-3,1084,701,360,2018,governor
MARATHON,TOWN OF MARATHON WARDS 1-2,538,391,143,2018,governor
MARATHON,TOWN OF MCMILLAN WARDS 1-3,1082,661,414,2018,governor
MARATHON,TOWN OF MOSINEE WARDS 1-3,1135,743,374,2018,governor
MARATHON,TOWN OF NORRIE WARD 1,509,326,171,2018,governor
MARATHON,TOWN OF PLOVER WARD 1,317,216,89,2018,governor
MARATHON,TOWN OF REID WARDS 1-2,612,394,210,2018,governor
MARATHON,TOWN OF RIB FALLS WARD 1,526,412,107,2018,governor
MARATHON,TOWN OF RIB MOUNTAIN WARDS 1-10,4010,2510,1452,2018,governor
MARATHON,TOWN OF RIETBROCK WARD 1,411,287,120,2018,governor
MARATHON,TOWN OF RINGLE WARDS 1-2,939,614,320,2018,governor
MARATHON,TOWN OF SPENCER WARDS 1-2,696,464,227,2018,governor
MARATHON,TOWN OF STETTIN WARDS 1-4,1416,959,439,2018,governor
MARATHON,TOWN OF STETTIN WARD 5,0,0,0,2018,governor
MARATHON,TOWN OF TEXAS WARDS 1-2,873,562,299,2018,governor
MARATHON,TOWN OF WAUSAU WARDS 1-3,1218,771,433,2018,governor
MARATHON,TOWN OF WESTON WARD 1,325,227,90,2018,governor
MARATHON,TOWN OF WIEN WARD 1,364,250,114,2018,governor
MARATHON,VILLAGE OF ATHENS WARDS 1-2,459,300,155,2018,governor
MARATHON,VILLAGE OF BIRNAMWOOD WARD 2,11,4,7,2018,governor
MARATHON,VILLAGE OF DORCHESTER WARD 2,1,0,1,2018,governor
MARATHON,VILLAGE OF DORCHESTER WARD 3,0,0,0,2018,governor
MARATHON,VILLAGE OF EDGAR WARDS 1-2,640,400,228,2018,governor
MARATHON,VILLAGE OF ELDERON WARD 1,69,43,22,2018,governor
MARATHON,VILLAGE OF FENWOOD WARD 1,68,49,18,2018,governor
MARATHON,VILLAGE OF HATLEY WARD 1,272,179,89,2018,governor
MARATHON,VILLAGE OF KRONENWETTER WARDS 1-5,1797,1038,721,2018,governor
MARATHON,VILLAGE OF KRONENWETTER WARDS 6-10,1952,1205,708,2018,governor
MARATHON,VILLAGE OF MAINE WARDS 1-4,1438,926,490,2018,governor
MARATHON,VILLAGE OF MARATHON CITY WARDS 1-3,761,504,248,2018,governor
MARATHON,VILLAGE OF MARATHON CITY WARD 4,0,0,0,2018,governor
MARATHON,VILLAGE OF ROTHSCHILD WARDS 1-2,766,396,350,2018,governor
MARATHON,VILLAGE OF ROTHSCHILD WARDS 3-4,960,535,410,2018,governor
MARATHON,VILLAGE OF ROTHSCHILD WARDS 5-6,945,532,391,2018,governor
MARATHON,VILLAGE OF SPENCER WARDS 1-3,724,421,293,2018,governor
MARATHON,VILLAGE OF STRATFORD WARDS 1-2,700,487,196,2018,governor
MARATHON,VILLAGE OF UNITY WARD 1,77,55,18,2018,governor
MARATHON,"VILLAGE OF WESTON WARDS 1-2,4-5",1754,1091,637,2018,governor
MARATHON,"VILLAGE OF WESTON WARDS 3,8",1185,660,498,2018,governor
MARATHON,VILLAGE OF WESTON WARDS 6-7,1199,732,446,2018,governor
MARATHON,VILLAGE OF WESTON WARDS 9-13,2455,1365,1041,2018,governor
MARATHON,CITY OF ABBOTSFORD WARD 1,115,78,33,2018,governor
MARATHON,CITY OF ABBOTSFORD WARD 6,0,0,0,2018,governor
MARATHON,CITY OF COLBY WARD 1,196,115,76,2018,governor
MARATHON,"CITY OF MARSHFIELD WARDS 12,20-21,24",351,196,148,2018,governor
MARATHON,"CITY OF MOSINEE WARDS 1-2,6-7",978,613,346,2018,governor
MARATHON,CITY OF MOSINEE WARDS 3-5,1017,615,381,2018,governor
MARATHON,CITY OF SCHOFIELD WARDS 1-4,980,514,423,2018,governor
MARATHON,CITY OF WAUSAU WARD 1,904,421,461,2018,governor
MARATHON,CITY OF WAUSAU WARD 2,907,362,512,2018,governor
MARATHON,CITY OF WAUSAU WARD 3,397,156,223,2018,governor
MARATHON,CITY OF WAUSAU WARD 4,202,138,64,2018,governor
MARATHON,CITY OF WAUSAU WARD 5,596,270,316,2018,governor
MARATHON,CITY OF WAUSAU WARD 6,397,149,241,2018,governor
MARATHON,CITY OF WAUSAU WARD 7,562,262,284,2018,governor
MARATHON,CITY OF WAUSAU WARD 8,382,152,213,2018,governor
MARATHON,CITY OF WAUSAU WARD 9,241,113,128,2018,governor
MARATHON,CITY OF WAUSAU WARD 10,148,86,62,2018,governor
MARATHON,CITY OF WAUSAU WARD 11,2,2,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 12,837,338,469,2018,governor
MARATHON,CITY OF WAUSAU WARD 13,603,262,322,2018,governor
MARATHON,CITY OF WAUSAU WARD 14,631,297,315,2018,governor
MARATHON,CITY OF WAUSAU WARD 15,1153,608,527,2018,governor
MARATHON,CITY OF WAUSAU WARD 16,787,451,328,2018,governor
MARATHON,CITY OF WAUSAU WARD 17,712,364,331,2018,governor
MARATHON,CITY OF WAUSAU WARD 18,735,343,376,2018,governor
MARATHON,CITY OF WAUSAU WARD 19,611,298,295,2018,governor
MARATHON,CITY OF WAUSAU WARD 20,607,262,321,2018,governor
MARATHON,CITY OF WAUSAU WARD 21,599,286,290,2018,governor
MARATHON,CITY OF WAUSAU WARD 22,622,300,302,2018,governor
MARATHON,CITY OF WAUSAU WARD 23,717,321,371,2018,governor
MARATHON,CITY OF WAUSAU WARD 24,851,466,375,2018,governor
MARATHON,CITY OF WAUSAU WARD 25,916,476,413,2018,governor
MARATHON,CITY OF WAUSAU WARD 26,764,393,352,2018,governor
MARATHON,CITY OF WAUSAU WARD 27,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 28,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 29,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 30,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 31,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 32,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 33,1,1,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 34,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 35,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 36,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 37,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 48,0,0,0,2018,governor
MARATHON,CITY OF WAUSAU WARD 49,0,0,0,2018,governor
MARINETTE,TOWN OF AMBERG WARD 1,387,274,108,2018,governor
MARINETTE,TOWN OF ATHELSTANE WARDS 1-2,298,202,90,2018,governor
MARINETTE,TOWN OF BEAVER WARDS 1-2,535,389,143,2018,governor
MARINETTE,TOWN OF BEECHER WARD 1,364,244,112,2018,governor
MARINETTE,TOWN OF DUNBAR WARDS 1-2,268,192,73,2018,governor
MARINETTE,TOWN OF GOODMAN WARD 1,311,187,120,2018,governor
MARINETTE,TOWN OF GROVER WARDS 1-3,807,577,220,2018,governor
MARINETTE,TOWN OF LAKE WARDS 1-2,535,349,182,2018,governor
MARINETTE,TOWN OF MIDDLE INLET WARDS 1-2,401,249,147,2018,governor
MARINETTE,TOWN OF NIAGARA WARD 1,420,285,130,2018,governor
MARINETTE,TOWN OF PEMBINE WARDS 1-2,381,252,126,2018,governor
MARINETTE,"TOWN OF PESHTIGO WARDS 1,4",717,437,267,2018,governor
MARINETTE,TOWN OF PESHTIGO WARDS 2-3,776,456,306,2018,governor
MARINETTE,TOWN OF PESHTIGO WARDS 5-6,533,351,179,2018,governor
MARINETTE,TOWN OF PORTERFIELD WARDS 1-3,908,596,298,2018,governor
MARINETTE,TOWN OF POUND WARDS 1-3,624,445,168,2018,governor
MARINETTE,TOWN OF SILVER CLIFF WARD 1,321,197,116,2018,governor
MARINETTE,TOWN OF STEPHENSON WARDS 1-3,1011,638,361,2018,governor
MARINETTE,TOWN OF STEPHENSON WARDS 4-5,646,436,200,2018,governor
MARINETTE,TOWN OF WAGNER WARD 1,364,244,117,2018,governor
MARINETTE,TOWN OF WAUSAUKEE WARDS 1-2,582,395,180,2018,governor
MARINETTE,VILLAGE OF COLEMAN WARD 1,315,201,109,2018,governor
MARINETTE,VILLAGE OF CRIVITZ WARD 1,383,251,117,2018,governor
MARINETTE,VILLAGE OF POUND WARD 1,119,86,30,2018,governor
MARINETTE,VILLAGE OF WAUSAUKEE WARD 1,176,102,71,2018,governor
MARINETTE,CITY OF MARINETTE WARDS 1-8,3502,1846,1568,2018,governor
MARINETTE,CITY OF NIAGARA WARDS 1-3,542,314,219,2018,governor
MARINETTE,CITY OF PESHTIGO WARDS 1-7,1179,721,436,2018,governor
MARQUETTE,TOWN OF BUFFALO WARDS 1-2,515,267,238,2018,governor
MARQUETTE,TOWN OF CRYSTAL LAKE WARD 1,284,171,106,2018,governor
MARQUETTE,TOWN OF DOUGLAS WARD 1,451,251,186,2018,governor
MARQUETTE,TOWN OF HARRIS WARD 1,417,240,171,2018,governor
MARQUETTE,TOWN OF MECAN WARD 1,377,233,142,2018,governor
MARQUETTE,TOWN OF MONTELLO WARDS 1-4,560,341,207,2018,governor
MARQUETTE,TOWN OF MOUNDVILLE WARDS 1-2,244,136,106,2018,governor
MARQUETTE,TOWN OF NESHKORO WARDS 1-2,298,201,93,2018,governor
MARQUETTE,TOWN OF NEWTON WARDS 1-2,219,142,76,2018,governor
MARQUETTE,TOWN OF OXFORD WARDS 1-2,433,257,163,2018,governor
MARQUETTE,TOWN OF PACKWAUKEE WARDS 1-3,673,382,273,2018,governor
MARQUETTE,TOWN OF SHIELDS WARD 1,308,195,107,2018,governor
MARQUETTE,TOWN OF SPRINGFIELD WARD 1,393,234,153,2018,governor
MARQUETTE,TOWN OF WESTFIELD WARDS 1-2,410,250,157,2018,governor
MARQUETTE,VILLAGE OF ENDEAVOR WARD 1,169,83,81,2018,governor
MARQUETTE,VILLAGE OF NESHKORO WARD 1,182,109,71,2018,governor
MARQUETTE,VILLAGE OF OXFORD WARD 1,222,120,96,2018,governor
MARQUETTE,VILLAGE OF WESTFIELD WARDS 1-2,426,241,181,2018,governor
MARQUETTE,CITY OF MONTELLO WARDS 1-4,614,290,304,2018,governor
MENOMINEE,"TOWN OF MENOMINEE WARDS 1,3-5",965,225,713,2018,governor
MENOMINEE,TOWN OF MENOMINEE WARD 2,167,8,153,2018,governor
MILWAUKEE,"VILLAGE OF BAYSIDE WARDS 1,3",919,326,579,2018,governor
MILWAUKEE,"VILLAGE OF BAYSIDE WARDS 1S,3S",54,25,29,2018,governor
MILWAUKEE,"VILLAGE OF BAYSIDE WARDS 2,4",1111,387,716,2018,governor
MILWAUKEE,VILLAGE OF BAYSIDE WARD 5,636,244,387,2018,governor
MILWAUKEE,VILLAGE OF BROWN DEER WARDS 1-2,2146,596,1521,2018,governor
MILWAUKEE,VILLAGE OF BROWN DEER WARDS 3-4,2172,771,1375,2018,governor
MILWAUKEE,VILLAGE OF BROWN DEER WARDS 5-6,2115,659,1406,2018,governor
MILWAUKEE,VILLAGE OF FOX POINT WARDS 1-4,1979,871,1088,2018,governor
MILWAUKEE,VILLAGE OF FOX POINT WARDS 5-9,2321,820,1482,2018,governor
MILWAUKEE,VILLAGE OF GREENDALE WARDS 1-2,1554,954,584,2018,governor
MILWAUKEE,VILLAGE OF GREENDALE WARDS 3-4,1718,837,848,2018,governor
MILWAUKEE,VILLAGE OF GREENDALE WARDS 5-6,1570,861,683,2018,governor
MILWAUKEE,VILLAGE OF GREENDALE WARDS 7-8,1541,826,699,2018,governor
MILWAUKEE,VILLAGE OF GREENDALE WARDS 9-10,1768,939,804,2018,governor
MILWAUKEE,VILLAGE OF HALES CORNERS WARDS 1-3,1395,845,530,2018,governor
MILWAUKEE,VILLAGE OF HALES CORNERS WARDS 4-6,1353,744,581,2018,governor
MILWAUKEE,VILLAGE OF HALES CORNERS WARDS 7-9,1228,665,544,2018,governor
MILWAUKEE,VILLAGE OF RIVER HILLS WARDS 1-3,1090,591,488,2018,governor
MILWAUKEE,VILLAGE OF SHOREWOOD WARDS 1-4,3069,639,2385,2018,governor
MILWAUKEE,VILLAGE OF SHOREWOOD WARDS 5-8,2618,593,1988,2018,governor
MILWAUKEE,VILLAGE OF SHOREWOOD WARDS 9-12,2576,520,2026,2018,governor
MILWAUKEE,"VILLAGE OF WEST MILWAUKEE WARDS 1-2,5",670,192,461,2018,governor
MILWAUKEE,"VILLAGE OF WEST MILWAUKEE WARDS 3-4,6",719,252,453,2018,governor
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 1-2,1365,656,698,2018,governor
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 3-4,1267,536,724,2018,governor
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 5-6,1443,604,822,2018,governor
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARD 7,750,254,481,2018,governor
MILWAUKEE,"VILLAGE OF WHITEFISH BAY WARDS 8,10",1638,615,1005,2018,governor
MILWAUKEE,"VILLAGE OF WHITEFISH BAY WARDS 9,11",1344,401,918,2018,governor
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARD 12,878,351,520,2018,governor
MILWAUKEE,CITY OF CUDAHY WARDS 1-3,1695,647,1009,2018,governor
MILWAUKEE,CITY OF CUDAHY WARDS 4-6,1472,634,806,2018,governor
MILWAUKEE,CITY OF CUDAHY WARDS 7-9,1291,521,731,2018,governor
MILWAUKEE,CITY OF CUDAHY WARDS 10-12,1606,812,749,2018,governor
MILWAUKEE,CITY OF CUDAHY WARDS 13-15,1889,908,948,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 1,0,0,0,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 2,1282,785,474,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 3,1363,804,543,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 4,632,402,224,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 5,563,334,225,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 6,895,570,318,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 7,1221,735,468,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 8,675,324,339,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 9,814,402,397,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 10,351,200,148,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 11,993,630,354,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 12,722,443,267,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 13,979,584,382,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 14,881,548,324,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 15A,464,292,167,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 15B,342,195,141,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 16,1033,652,368,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 17,630,356,266,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 18,399,247,150,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 19,1081,660,406,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 20,534,266,258,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 21,257,104,141,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 22A,623,371,246,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 22B,593,356,228,2018,governor
MILWAUKEE,CITY OF FRANKLIN WARD 23,1063,670,374,2018,governor
MILWAUKEE,"CITY OF GLENDALE WARDS 1,7",1183,368,799,2018,governor
MILWAUKEE,"CITY OF GLENDALE WARDS 2,8S",727,217,500,2018,governor
MILWAUKEE,"CITY OF GLENDALE WARDS 3,9",1362,516,827,2018,governor
MILWAUKEE,"CITY OF GLENDALE WARDS 4,10",1448,498,940,2018,governor
MILWAUKEE,"CITY OF GLENDALE WARDS 5,11",1172,407,751,2018,governor
MILWAUKEE,"CITY OF GLENDALE WARDS 6,12",1025,302,707,2018,governor
MILWAUKEE,CITY OF GLENDALE WARD 8,508,174,329,2018,governor
MILWAUKEE,CITY OF GLENDALE WARD 11S,250,41,207,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 1,900,404,471,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 2,772,396,356,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 3,749,298,425,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 4,683,262,404,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 5,881,419,441,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 6,871,509,347,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 7,1029,569,440,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 8,938,434,480,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 9,888,473,392,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 10,948,512,416,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 11,1127,678,439,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 12,1053,624,417,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 13,547,276,262,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 14,747,351,378,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 15,741,406,329,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 16,334,190,132,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 17,671,316,340,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 18,750,391,347,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 19,1099,524,560,2018,governor
MILWAUKEE,CITY OF GREENFIELD WARD 20,1219,663,541,2018,governor
